发起实例,目标实例,互动次数
social.telemetrydeck.com,fosstodon.org,6
unix.family,fosstodon.org,2
toot.berlin,fosstodon.org,7
wombats.club,fosstodon.org,1
frontrange.co,mas.to,4
babka.social,mas.to,64
blueplanet.social,mas.to,3
indieauthors.social,mas.to,53
apobangpo.space,mas.to,19
social.linux.pizza,mas.to,100
thetransagenda.gay,mas.to,14
polyglot.city,mas.to,17
treehouse.technopagans.de,mas.to,3
blorbo.social,mas.to,53
lingo.lol,mas.to,46
ruby.social,mas.to,53
noodle.social,mas.to,3
mastodon.circle.lt,mas.to,3
rls.social,mas.to,4
scholar.social,mas.to,40
NerdJoy.social,mas.to,6
a11y.info,mas.to,8
heads.social,mas.to,32
livellosegreto.it,mas.to,31
mastodontti.fi,mas.to,49
vocalounge.cafe,mas.to,12
libretooth.gr,mas.to,9
mastodon.me.uk,mas.to,135
blackqueer.life,mas.to,12
digitalcourage.social,mas.to,71
enby.life,mas.to,3
mastodon.uno,mas.to,97
eigenmagic.net,mas.to,64
toot.lv,mas.to,49
c18.masto.host,mas.to,16
social.net.ua,mas.to,2
toots.niark.nexus,mas.to,1
hellions.cloud,mas.to,19
literatur.social,mas.to,49
mastodon.longlandclan.id.au,mas.to,9
alive.bar,g0v.social,27
pawoo.net,g0v.social,4
mk.spook.social,noauthority.social,82
woof.group,g0v.social,3
m.otter.homes,g0v.social,17
scholar.social,g0v.social,1
douchi.space,g0v.social,2
pullopen.xyz,g0v.social,4
social.vivaldi.net,g0v.social,1
liberdon.com,noauthority.social,117
mathstodon.xyz,toot.wales,6
mstdn.social,defcon.social,5
mastodon.online,defcon.social,4
toot.wales,toot.wales,144
brettspiel.space,mastodon.pnpde.social,7
ruhr.social,mastodon.pnpde.social,2
mastodon.social,mastodon.pnpde.social,5
hameln.social,mastodon.pnpde.social,2
weserbergland.social,hameln.social,1
wue.social,wue.social,3
freundica.de,chaos.social,1
freiburg.social,norfolk.social,1
mastodon.social,norfolk.social,1
tooting.ch,norfolk.social,1
mastodon.cc,chaos.social,8
social.immibis.com,chaos.social,5
mstdn.social,o3o.ca,49
mastodon.wurzelmann.at,chaos.social,21
technocat.art,chaos.social,17
fedi.dysphoric.space,chaos.social,14
strangeobject.space,chaos.social,88
flausch.social,chaos.social,17
kopiti.am,chaos.social,1
critter.cafe,chaos.social,4
social.jeremy.visser.name,chaos.social,1
social.europlus.zone,chaos.social,17
woof.tech,chaos.social,13
meow.woem.cat,chaos.social,13
packmates.org,chaos.social,2
mspsocial.net,chaos.social,16
wolfdo.gg,chaos.social,10
tooot.im,chaos.social,5
dftba.club,chaos.social,2
cloudisland.nz,chaos.social,25
433.world,chaos.social,2
toot.lv,chaos.social,3
floofy.tech,chaos.social,32
im-in.space,chaos.social,5
social.abolivier.bzh,chaos.social,2
social.ions.sh,chaos.social,3
masto.ai,chaos.social,32
mastodon.me.uk,chaos.social,39
fox.nexus,chaos.social,3
vtuber.house,chaos.social,1
fedi.shorks.gay,chaos.social,4
nyan.network,chaos.social,2
alt.lawndale.space,chaos.social,2
social.linux.pizza,o3o.ca,5
social.findmyown.space,fosstodon.org,1
bitbang.social,fosstodon.org,11
friendica.myportal.social,fosstodon.org,4
blackrock.city,fosstodon.org,3
tilde.zone,fosstodon.org,10
metalhead.club,universeodon.com,45
vermont.masto.host,universeodon.com,42
friendsofdesoto.social,universeodon.com,27
mementomori.social,universeodon.com,8
kurry.social,planet.moe,10
mastodon.nickcharlton.net,hachyderm.io,1
hal9.ooo,hachyderm.io,1
blackrock.city,hachyderm.io,3
mk.absturztau.be,botsin.space,1
triangletoot.party,botsin.space,1
comfy.social,botsin.space,1
aethy.com,botsin.space,5
social.ridetrans.it,botsin.space,1
social.kyiv.dcomm.net.ua,botsin.space,1
fosstodon.org,botsin.space,14
o3o.ca,botsin.space,6
apobangpo.space,botsin.space,6
social.treehouse.systems,botsin.space,2
aus.social,botsin.space,9
layer8.space,botsin.space,2
mefi.social,botsin.space,5
shelter.moe,piaille.fr,27
mastodonapp.uk,piaille.fr,12
mastodon.top,piaille.fr,215
mastodon.parleur.net,piaille.fr,81
forcefemm.ing,piaille.fr,1
bark.lgbt,piaille.fr,7
aethy.com,piaille.fr,20
med-mastodon.com,piaille.fr,1
social.collectivemoo.net,piaille.fr,3
wandering.shop,piaille.fr,11
social.io18.top,piaille.fr,9
soc.kouett.net.eu.org,piaille.fr,27
pinnipedia.fedicity.net,social.vivaldi.net,8
libera.tokyo,social.vivaldi.net,9
hideouts.space,social.vivaldi.net,7
functional.cafe,mastodon.gamedev.place,9
tech.lgbt,mastodon.gamedev.place,118
sigmoid.social,mastodon.gamedev.place,16
social.vivaldi.net,mastodon.gamedev.place,21
rollenspiel.social,mastodon.gamedev.place,20
warhammer.social,mastodon.gamedev.place,12
kind.social,mastodon.gamedev.place,21
todon.nl,mastodon.gamedev.place,13
with.iridium.ink,mastodon.gamedev.place,1
sociale.network,mastodon.gamedev.place,49
cloudisland.nz,mastodon.gamedev.place,10
mstdn.nere9.help,mstdn.nere9.help,86
mustardon.tokyo,mstdn.nere9.help,2
layer8.space,masto.es,1
gayfr.social,masto.es,32
comunidad.nvda.es,masto.es,2
mastodon.au,hessen.social,1
pixelfed.social,hessen.social,4
dice.camp,hessen.social,2
federate.social,hessen.social,1
pxlmo.com,hessen.social,1
astrodon.social,hessen.social,1
mstdn.social,hessen.social,13
fosstodon.org,hessen.social,2
swiss.social,hessen.social,4
mas.to,hessen.social,7
c.im,hessen.social,2
writing.exchange,hessen.social,2
pixelfed.de,hessen.social,3
mastodon.art,hessen.social,4
mamot.fr,hessen.social,1
bildung.social,hessen.social,11
layer8.space,hessen.social,7
mostr.pub,hessen.social,1
det.social,hessen.social,20
stranger.social,hessen.social,1
mastodontech.de,hessen.social,14
popindustry.org,popindustry.org,216
sueden.social,hessen.social,27
friendica.andreaskilgus.de,hessen.social,7
hostux.social,masto.bike,9
mastodon.parleur.net,masto.bike,2
oc.todon.fr,masto.bike,6
mastodon.ellouisdocker.synology.me,masto.bike,2
toot.aquilenet.fr,masto.bike,5
pouet.chapril.org,masto.bike,11
bagarrosphere.fr,masto.bike,1
social.zdx.fr,masto.bike,5
mastodon.online,masto.bike,18
social.vivaldi.net,social.lol,5
c.im,social.lol,17
pixelfed.social,social.lol,6
mastodon.art,social.lol,11
mastodon.scot,social.lol,2
fedibird.com,bookwor.ms,65
social.vivaldi.net,bookwor.ms,4
misskey.io,bookwor.ms,3
bookwor.ms,bookwor.ms,42
mstdn.jp,bookwor.ms,19
social.familylison.com,blorbo.social,1
mastodon.gamedev.place,blorbo.social,2
flipping.rocks,blorbo.social,3
ruby.social,blorbo.social,1
dmv.community,blorbo.social,1
vis.social,blorbo.social,2
aus.social,blorbo.social,3
ecoevo.social,blorbo.social,2
federatedfandom.net,blorbo.social,53
mastodon-belgium.be,blorbo.social,1
fosstodon.org,blorbo.social,4
social.kyiv.dcomm.net.ua,social.kyiv.dcomm.net.ua,32
annihilation.social,seal.cafe,10
www.minds.com,seal.cafe,3
bgme.me,seal.cafe,2
hessen.social,seal.cafe,3
stranger.social,mastodon.social,262
masto.terabyte-computing.com,mstdn.social,7
computerfairi.es,mstdn.social,4
electricrequiem.com,mstdn.social,13
pawb.fun,mstdn.social,17
transfem.boywife.top,mstdn.social,5
kpop.social,mstdn.social,17
india.goonj.xyz,mstdn.social,1
toots.nu,mstdn.social,8
is-a.cat,mstdn.social,41
chilemasto.casa,mstdn.social,7
stefankoopmanschap.nl,mstdn.social,1
musicians.today,mstdn.social,94
xoxo.zone,mstdn.social,27
lingo.lol,mstdn.social,39
alpha.polymaths.social,mstdn.social,57
beautifullosers.org,mstdn.social,2
1d6.icu,wxw.moe,5
cmx.dzm.pp.ua,wxw.moe,26
kinky.business,smutlandia.com,5
norden.social,lebalkon.de,1
social.sciences.re,mas.to,31
mograph.social,mas.to,24
graz.social,mas.to,13
haunted.computer,mas.to,1
oldbytes.space,mas.to,48
bsd.network,mas.to,44
social.g2od.ch,mas.to,1
social.treehouse.systems,mas.to,41
wetdry.world,mas.to,108
hard.blue,mas.to,6
rouge.eu.org,mas.to,1
en.osm.town,mas.to,18
photog.social,mas.to,131
toot.kif.rocks,mas.to,4
social.ichibi.eu,mas.to,1
piipitin.fi,mas.to,28
dizl.de,mas.to,5
social.feep.org,mas.to,2
mastodon.miicat.eu,mas.to,63
eliitin-some.fi,mas.to,28
cheeseburger.social,mas.to,7
river.group.lt,mas.to,24
queer.hacktivis.me,mas.to,6
douchi.space,mas.to,8
pari.cafe,mas.to,1
persadon.com,mas.to,19
mindly.social,social.tchncs.de,4
social.anoxinon.de,social.tchncs.de,28
mastodon.green,social.tchncs.de,19
pony.social,social.tchncs.de,7
mas.to,social.tchncs.de,35
mastodon.nu,social.tchncs.de,8
mastodon.ie,social.tchncs.de,5
social.treehouse.systems,social.tchncs.de,3
drohm.eu,social.tchncs.de,1
macaw.social,social.tchncs.de,2
todon.eu,piaille.fr,40
libranet.de,social.tchncs.de,4
dizl.de,social.tchncs.de,3
plushies.social,social.tchncs.de,7
gts.flra.eu,social.tchncs.de,1
swiss.social,social.tchncs.de,10
mastodon.gurubert.de,social.tchncs.de,2
mastodon.de,social.tchncs.de,32
social.zvavybir.eu,social.tchncs.de,2
fediscience.org,social.tchncs.de,18
flausch.social,social.tchncs.de,1
ohai.social,social.tchncs.de,16
aelf.ee,social.tchncs.de,2
freiburg.social,social.tchncs.de,26
alpaka.garden,social.tchncs.de,5
mastodon.mlsn.fr,social.tchncs.de,2
smolhaj.social,social.tchncs.de,2
mastodon.net2o.de,social.tchncs.de,8
federated.coffee,social.tchncs.de,1
app.wafrn.net,social.tchncs.de,1
twoot.site,social.tchncs.de,2
elbmatsch.de,social.tchncs.de,1
oslo.town,social.tchncs.de,3
bdx.town,piaille.fr,8
hachyderm.io,piaille.fr,45
troet.cafe,piaille.fr,19
toot.whatever.cz,piaille.fr,1
outerheaven.club,piaille.fr,1
mastodon.art,piaille.fr,137
focal.love,techhub.social,32
vmst.io,techhub.social,7
toot.works,techhub.social,6
norden.social,techhub.social,14
c.im,techhub.social,12
social.cologne,techhub.social,3
writing.exchange,techhub.social,10
infosec.exchange,techhub.social,128
wooded.stream,techhub.social,13
troet.cafe,techhub.social,39
social.tchncs.de,techhub.social,9
mastodon.art,techhub.social,63
pixelfed.de,techhub.social,12
sunny.garden,techhub.social,14
todon.eu,techhub.social,2
cyberplace.social,techhub.social,4
mastodon.xyz,techhub.social,2
masto.ai,piaille.fr,17
sueden.social,piaille.fr,6
mastodon.ie,techhub.social,19
mindly.social,techhub.social,20
mastodon.au,techhub.social,14
anar.chi.st,techhub.social,8
luzeed.org,techhub.social,3
pixelfed.uno,techhub.social,7
piaille.fr,techhub.social,12
sfba.social,piaille.fr,22
pixelfed.social,piaille.fr,53
bonequest.net,piaille.fr,22
mastodon.derg.nz,piaille.fr,1
metalhead.club,piaille.fr,6
fi.meyer-guillot.fr,piaille.fr,7
lipn.info,piaille.fr,2
ludosphere.fr,piaille.fr,92
mastodon.opportunis.me,piaille.fr,22
m.nintendojo.fr,piaille.fr,2
miserables.net,mastodon.ie,3
mastodon.clipperz.is,mastodon.ie,4
mastodon.nl,mastodon.ie,10
alt.lawndale.space,mathstodon.xyz,1
eldritch.cafe,mathstodon.xyz,22
mastodon.zaclys.com,mathstodon.xyz,4
pouet.chapril.org,mathstodon.xyz,7
freeradical.zone,mathstodon.xyz,8
mamot.fr,mathstodon.xyz,10
masto.bike,mathstodon.xyz,11
freiburg.social,mathstodon.xyz,1
bildung.social,mathstodon.xyz,3
furry.engineer,kemonodon.club,2
ruhr.social,ruhr.social,169
plushies.social,ruhr.social,12
social.tchncs.de,ruhr.social,36
mastodon.uno,ruhr.social,2
fnordon.de,ruhr.social,12
sueden.social,ruhr.social,23
mastodon.social,ruhr.social,199
mastodontech.de,ruhr.social,11
freundica.de,ruhr.social,1
troet.cafe,ruhr.social,138
fedinerds.social,ruhr.social,1
det.social,ruhr.social,16
hessen.social,ruhr.social,17
mastodon.de,ruhr.social,7
digitalcourage.social,ruhr.social,22
anarres.family,ruhr.social,2
kowelenz.social,ruhr.social,1
nrw.social,ruhr.social,51
discordian.social,ruhr.social,3
mastodon.art,ruhr.social,13
oslo.town,ruhr.social,2
norden.social,metalhead.club,7
mstdn.games,metalhead.club,4
c.im,metalhead.club,4
beige.party,metalhead.club,8
undernopretext.social,metalhead.club,1
focal.love,metalhead.club,1
pixelfed.social,metalhead.club,2
queer.party,metalhead.club,1
mstdn.social,metalhead.club,6
masto.es,metalhead.club,1
sunny.garden,metalhead.club,2
troet.cafe,metalhead.club,7
mastodon.online,metalhead.club,4
mastodon.art,metalhead.club,3
social.tchncs.de,metalhead.club,5
kirche.social,metalhead.club,1
mastodon.scot,metalhead.club,1
literatur.social,metalhead.club,1
birb.site,metalhead.club,1
hobbiton.masto.host,metalhead.club,1
mastoart.social,metalhead.club,2
mas.to,metalhead.club,2
ieji.de,metalhead.club,1
mindly.social,metalhead.club,2
writing.exchange,metalhead.club,4
social.blackmetal.club,metalhead.club,1
aus.social,metalhead.club,3
aus.social,masto.nu,2
mastodon.social,masto.nu,3
apobangpo.space,apobangpo.space,25
toot.community,apobangpo.space,4
gyudon.org,photodn.net,1
gingadon.com,photodn.net,2
mostr.pub,photodn.net,1
pixelfed.social,kde.social,1
mastodon.online,kde.social,2
toot.si,kde.social,1
chaos.social,kde.social,2
mograph.social,kde.social,2
mstdn.io,kde.social,4
floss.social,kde.social,11
masto.pt,kde.social,1
mastodon.social,kde.social,48
piaille.fr,kde.social,1
kde.social,kde.social,1
mas.to,kde.social,4
fosstodon.org,kde.social,20
gram.social,kde.social,1
social.anufrij.de,kde.social,1
beige.party,kde.social,1
pawb.fun,kde.social,1
framapiaf.org,kde.social,1
yip.vulpine.engineer,kde.social,1
gts.aylamz.me,kde.social,2
scalie.zone,kde.social,2
infosec.exchange,kde.social,7
rage.love,kde.social,2
zelk.space,kde.social,1
pounced-on.me,kde.social,2
social.tchncs.de,kde.social,7
troet.cafe,kde.social,2
mastodon.art,kde.social,2
mamot.fr,kde.social,2
en.osm.town,kde.social,1
mastodon.ml,kde.social,2
hub.uckermark.social,chaos.social,9
xoxo.zone,chaos.social,6
defcon.social,fosstodon.org,11
discordian.social,fosstodon.org,6
akademienl.social,fosstodon.org,3
pdx.social,fosstodon.org,2
col.social,fosstodon.org,5
fediscience.org,fosstodon.org,23
social.tubul.net,fosstodon.org,2
mastodon.esmevane.com,fosstodon.org,2
me.dm,fosstodon.org,5
wikis.world,fosstodon.org,11
mastodon.uy,fosstodon.org,1
astrodon.social,fosstodon.org,13
waag.social,fosstodon.org,3
mastodon.infra.de,fosstodon.org,1
scicomm.xyz,fosstodon.org,7
mastodon.kuenet.ch,fosstodon.org,1
mastodonczech.cz,fosstodon.org,10
radiosocial.de,fosstodon.org,2
narrativ.es,fosstodon.org,10
kb.kurotanesou.online,social.vivaldi.net,1
chirp.enworld.org,social.vivaldi.net,13
hachyderm.io,social.vivaldi.net,69
hessen.social,mastodon.nl,18
astrodon.social,social.vivaldi.net,10
gochisou.photo,social.vivaldi.net,29
pawoo.net,social.vivaldi.net,16
g0v.social,mastodon.nl,1
social.collectivemoo.net,mastodon.nl,2
handon.club,social.vivaldi.net,5
www2.kt2003.info,social.vivaldi.net,1
tmux.f5.si,social.vivaldi.net,33
ieji.de,mastodon.green,7
mastodon.grml.de,mastodon.green,1
urbanists.social,mastodon.green,4
fnordon.de,mastodon.green,6
mastodonapp.uk,mastodon.green,22
writing.exchange,mastodon.green,5
mastodon.art,mastodon.green,40
cyberplace.social,mastodon.green,6
fediscience.org,mastodon.green,9
is-a.cat,mastodon.green,2
mementomori.social,mastodon.green,1
misskey.m544.net,heislandmine.work,2
mastodon.nz,mastodon.green,8
ohai.social,mastodon.green,11
c.im,mastodon.green,12
socel.net,mastodon.green,2
mastodontti.fi,mastodon.green,2
mastodon.ie,mastodon.green,14
social.treehouse.systems,mastodon.green,2
toot.wales,mastodon.green,34
bne.social,mastodon.green,2
beige.party,mastodon.green,35
weird.autos,mastodon.green,2
wien.rocks,mastodon.green,4
hachyderm.io,mastodon.green,17
mathstodon.xyz,mastodon.green,7
cupoftea.social,mastodon.green,4
mastodon.me.uk,mastodon.green,6
ravenation.club,mastodon.green,2
mastodon.world,mastodon.green,32
notacult.social,mastodon.green,1
goto.coiloptic.org,mastodon.green,1
lingo.lol,mastodon.green,1
social.chatty.monster,mastodon.green,2
mstdn.party,mastodon.green,3
tech.lgbt,mastodon.green,17
eupolicy.social,mastodon.green,1
dice.camp,mastodon.green,12
toot.lv,mastodon.green,1
freeatlantis.com,schleuss.online,7
freiburg.social,gruene.social,10
zug.network,gruene.social,30
fosstodon.org,gruene.social,9
mathstodon.xyz,gruene.social,6
mstdn.social,gruene.social,4
en.osm.town,gruene.social,2
norden.social,gruene.social,59
techhub.social,gruene.social,2
toot.kif.rocks,toot.kif.rocks,4
bytearray.eu,toot.kif.rocks,1
chaos.social,toot.kif.rocks,15
mastodon.social,toot.kif.rocks,2
metalhead.club,toot.kif.rocks,1
social.anoxinon.de,toot.kif.rocks,1
ruhr.social,toot.kif.rocks,2
neurodifferent.me,toot.kif.rocks,1
troet.cafe,toot.kif.rocks,2
norden.social,toot.kif.rocks,1
trpg.cloud,c7.io,12
mastodon.arch-linux.cz,mamot.fr,3
fosstodon.org,mamot.fr,70
misskey.flowers,pawoo.net,32
fedibird.com,mastodon.world,16
noauthority.social,mastodon.world,29
sigmoid.social,mastodon.world,20
mastodon.babb.no,mastodon.world,2
hub.uckermark.social,mastodon.world,1
mostr.pub,mastodon.world,72
devianze.city,mastodon.world,1
kolektiva.social,norden.social,24
heikosart.eu,norden.social,5
piaille.fr,norden.social,5
dagegenbewegen.social,norden.social,4
social.daleth.cafe,norden.social,17
mstdn.io,norden.social,24
layer8.space,norden.social,38
federation.network,norden.social,31
mastodon.scot,norden.social,38
mastodon.chasalin.nl,norden.social,12
plushies.social,norden.social,6
social.c1710.de,norden.social,10
alpaka.garden,norden.social,20
cyberplace.social,norden.social,5
strangeobject.space,norden.social,11
zug.network,norden.social,126
social.lol,norden.social,9
catcatnya.com,norden.social,23
kitsunes.club,norden.social,3
cutie.city,norden.social,2
bahn.social,norden.social,20
plush.city,norden.social,3
kinky.business,norden.social,18
social.nihil.gay,norden.social,1
girldick.gay,norden.social,2
blahaj.zone,norden.social,1
meow.woem.cat,norden.social,6
c3d2.social,norden.social,2
federated.coffee,norden.social,1
mastodon.mlsn.fr,norden.social,1
fem.social,norden.social,6
estrogen.network,norden.social,1
buff.tomboyfan.club,norden.social,2
gts.apicrim.es,norden.social,3
void.rehab,norden.social,1
social.di2.io,norden.social,1
subversive.zone,norden.social,23
rheinneckar.social,norden.social,60
hostsharing.coop,norden.social,16
birds.town,norden.social,3
wandzeitung.xyz,norden.social,16
loma.ml,norden.social,33
focal.love,norden.social,20
social.telemetrydeck.com,norden.social,8
mastodon.gurubert.de,norden.social,4
norrebro.space,norden.social,5
zirk.us,norden.social,13
bark.lgbt,aus.social,17
cutie.city,aus.social,7
mi.tsujigoya.net,pawoo.net,4
rape.pet,pawoo.net,32
tooting.ch,mastodon.world,10
misskey.id,pawoo.net,2
misskey.design,pawoo.net,15
tmux.f5.si,pawoo.net,1
mi.nakn.jp,pawoo.net,3
oransns.com,pawoo.net,14
hikoukidon.jp,pawoo.net,15
fouroclockfarms.club,mastodon.world,1
swiss.social,mastodon.world,22
toot.bike,mastodon.world,20
www.foxyhole.io,mastodon.world,2
toot.orchid-cottage.uk,mastodon.world,2
